transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240107-0000089,WALL-0112511,MERCH-00091,PM-05,DEV-04,2024-01-07 07:02:44,64.95,0.0,0.0,6,Success,Purchase,Karachi,PKR,False
TXN-20240107-0000090,WALL-0046283,MERCH-00140,PM-01,DEV-01,2024-01-07 09:51:55,42.66,0.0,2.1328,4,Success,Purchase,Bago,MMK,False
TXN-20240107-0000091,WALL-0061763,MERCH-00388,PM-01,DEV-03,2024-01-07 21:06:15,49.14,0.0,0.0,4,Success,Purchase,Bangalore,INR,False
TXN-20240107-0000092,WALL-0097148,MERCH-00011,PM-01,DEV-02,2024-01-07 13:00:35,38.89,0.0,0.7779,3,Success,Purchase,Pathein,MMK,False
TXN-20240107-0000093,WALL-0144635,MERCH-00379,PM-01,DEV-01,2024-01-07 19:21:11,31.47,0.0,0.0,3,Success,Purchase,Bali,VND,False
TXN-20240107-0000094,WALL-0017393,MERCH-00077,PM-04,DEV-01,2024-01-07 18:08:27,18.15,0.363,0.363,1,Success,Purchase,Bali,MMK,False
TXN-20240107-0000095,WALL-0058573,MERCH-00352,PM-01,DEV-03,2024-01-07 18:29:32,74.89,0.0,0.0,7,Success,Bill Payment,Mawlamyine,MMK,False
TXN-20240107-0000096,WALL-0083028,MERCH-00247,PM-01,DEV-02,2024-01-07 21:01:05,14.88,0.0,0.0,1,Success,Subscription,Davao,PHP,False
TXN-20240107-0000097,WALL-0080755,MERCH-00105,PM-02,DEV-01,2024-01-07 15:50:23,32.17,0.0643,0.0,3,Success,Purchase,Pattaya,THB,False
TXN-20240107-0000098,WALL-0060862,MERCH-00497,PM-04,DEV-01,2024-01-07 14:07:23,435.08,8.7015,0.0,43,Success,Payment,Penang,MYR,False
TXN-20240107-0000099,WALL-0029727,MERCH-00365,PM-01,DEV-03,2024-01-07 14:54:44,24.88,0.0,0.0,2,Success,Bill Payment,Chennai,INR,False
TXN-20240107-0000100,WALL-0131950,MERCH-00247,PM-04,DEV-02,2024-01-07 15:34:52,6.74,0.1348,0.0,0,Success,Subscription,Penang,MYR,False
TXN-20240107-0000101,WALL-0010530,MERCH-00018,PM-01,DEV-02,2024-01-07 19:28:42,21.69,0.0,0.4337,2,Success,Purchase,Pathein,MMK,False
TXN-20240107-0000102,WALL-0020651,MERCH-00146,PM-02,DEV-01,2024-01-07 08:00:21,629.98,1.26,31.499,62,Success,Purchase,Colombo,PKR,True
TXN-20240107-0000103,WALL-0066765,MERCH-00414,PM-04,DEV-02,2024-01-07 06:02:40,73.77,1.4753,0.0,7,Success,Payment,Phuket,THB,False
TXN-20240107-0000104,WALL-0016761,MERCH-00261,PM-03,DEV-02,2024-01-07 14:50:14,16.06,0.1285,0.0,1,Success,Subscription,Johor Bahru,MYR,False
TXN-20240107-0000105,WALL-0063828,MERCH-00353,PM-02,DEV-01,2024-01-07 14:01:29,33.55,0.0671,0.0,3,Success,Bill Payment,Pathein,MMK,False
TXN-20240107-0000106,WALL-0025099,MERCH-00428,PM-03,DEV-01,2024-01-07 18:19:30,152.18,1.2175,0.0,15,Success,Payment,Yangon,MMK,False
TXN-20240107-0000107,WALL-0043888,MERCH-00118,PM-02,DEV-01,2024-01-07 12:03:48,16.91,0.0338,0.0,1,Success,Purchase,Myitkyina,MMK,False
TXN-20240107-0000108,WALL-0094008,MERCH-00121,PM-02,DEV-03,2024-01-07 18:29:25,168.39,0.3368,0.0,16,Success,Purchase,Myitkyina,MMK,False
TXN-20240107-0000109,WALL-0014886,MERCH-00044,PM-04,DEV-03,2024-01-07 09:35:33,15.51,0.3103,0.3103,1,Success,Purchase,Bago,MMK,False
TXN-20240107-0000110,WALL-0109986,MERCH-00127,PM-01,DEV-01,2024-01-07 09:31:14,120.65,0.0,0.0,12,Success,Purchase,Pathein,MMK,False
TXN-20240107-0000111,WALL-0044611,MERCH-00160,PM-02,DEV-01,2024-01-07 11:00:01,191.41,0.3828,9.5705,19,Success,Purchase,Da Nang,VND,False
TXN-20240107-0000112,WALL-0089357,MERCH-00006,PM-01,DEV-02,2024-01-07 21:46:51,12.19,0.0,0.2437,1,Success,Purchase,Mawlamyine,MMK,False
TXN-20240107-0000113,WALL-0092337,MERCH-00148,PM-02,DEV-01,2024-01-07 16:29:55,20.14,0.0403,1.007,2,Success,Purchase,Taunggyi,MMK,False
TXN-20240107-0000114,WALL-0018448,MERCH-00090,PM-01,DEV-01,2024-01-07 04:33:04,233.89,0.0,0.0,23,Success,Purchase,Mawlamyine,MMK,False
TXN-20240107-0000115,WALL-0008859,MERCH-00018,PM-01,DEV-01,2024-01-07 12:38:47,20.14,0.0,0.4029,2,Success,Purchase,Da Nang,VND,False
TXN-20240107-0000116,WALL-0058214,MERCH-00391,PM-01,DEV-04,2024-01-07 18:25:53,40.08,0.0,0.0,4,Success,Purchase,Bago,MMK,False
TXN-20240107-0000117,WALL-0073734,MERCH-00244,PM-01,DEV-02,2024-01-07 09:43:34,5.0,0.0,0.0,0,Success,Subscription,Dhaka,BDT,False
TXN-20240107-0000118,WALL-0134335,MERCH-00002,PM-01,DEV-01,2024-01-07 17:24:53,5.21,0.0,0.1041,0,Success,Purchase,Johor Bahru,MYR,False
TXN-20240107-0000119,WALL-0068142,MERCH-00398,PM-01,DEV-01,2024-01-07 17:05:40,33.42,0.0,0.0,3,Success,Purchase,Medan,IDR,False
TXN-20240107-0000120,WALL-0075380,MERCH-00435,PM-03,DEV-02,2024-01-07 10:24:14,120.4,0.9632,0.0,12,Success,Tax Payment,Mawlamyine,MMK,False
TXN-20240107-0000121,WALL-0073729,MERCH-00020,PM-01,DEV-03,2024-01-07 06:11:31,23.45,0.0,0.469,2,Success,Purchase,Naypyidaw,MMK,False
TXN-20240107-0000122,WALL-0045994,MERCH-00188,PM-03,DEV-01,2024-01-07 14:09:46,20.0,0.16,1.0,2,Success,Purchase,Mandalay,MMK,False
TXN-20240107-0000123,WALL-0138803,MERCH-00061,PM-05,DEV-01,2024-01-07 12:22:41,11.41,0.0,0.2283,1,Success,Purchase,Johor Bahru,MYR,False
TXN-20240107-0000124,WALL-0023739,MERCH-00126,PM-03,DEV-02,2024-01-07 20:01:13,19.1,0.1528,0.0,0,Reversed,Purchase,Mawlamyine,MMK,False
TXN-20240107-0000125,WALL-0127077,MERCH-00011,PM-03,DEV-01,2024-01-07 18:35:15,5.65,0.0452,0.1129,0,Success,Purchase,Myitkyina,MMK,False
TXN-20240107-0000126,WALL-0094778,MERCH-00045,PM-01,DEV-05,2024-01-07 06:29:13,39.91,0.0,0.7982,3,Success,Purchase,Quezon City,PHP,False
TXN-20240107-0000127,WALL-0029312,MERCH-00159,PM-03,DEV-01,2024-01-07 07:12:03,20.0,0.16,1.0,2,Success,Purchase,Kolkata,INR,False
TXN-20240107-0000128,WALL-0018375,MERCH-00387,PM-01,DEV-01,2024-01-07 10:34:18,159.17,0.0,0.0,15,Success,Purchase,Myitkyina,MMK,False
TXN-20240107-0000129,WALL-0133785,MERCH-00118,PM-01,DEV-01,2024-01-07 16:55:56,49.36,0.0,0.0,4,Success,Purchase,Taunggyi,MMK,False
TXN-20240107-0000130,WALL-0113655,MERCH-00424,PM-02,DEV-01,2024-01-07 08:41:24,183.45,0.3669,0.0,18,Success,Payment,Bago,MMK,False
TXN-20240107-0000131,WALL-0039359,MERCH-00418,PM-04,DEV-02,2024-01-07 18:04:12,20.0,0.4,0.0,2,Success,Payment,Bago,MMK,False
TXN-20240107-0000132,WALL-0025725,MERCH-00083,PM-01,DEV-03,2024-01-07 17:29:45,79.65,0.0,0.0,7,Success,Purchase,Hyderabad,INR,False
TXN-20240107-0000133,WALL-0059379,MERCH-00141,PM-05,DEV-03,2024-01-07 19:49:45,42.19,0.0,2.1094,4,Success,Purchase,Pathein,MMK,False
TXN-20240107-0000134,WALL-0107378,MERCH-00183,PM-02,DEV-01,2024-01-07 16:54:40,74.55,0.1491,3.7273,7,Success,Purchase,Manila,PHP,False
TXN-20240107-0000135,WALL-0089409,MERCH-00257,PM-01,DEV-01,2024-01-07 14:06:16,5.7,0.0,0.0,0,Success,Subscription,Pokhara,NPR,False
TXN-20240107-0000136,WALL-0127426,MERCH-00108,PM-01,DEV-05,2024-01-07 15:05:06,188.87,0.0,0.0,18,Success,Purchase,Singapore,SGD,False
TXN-20240107-0000137,WALL-0077401,MERCH-00179,PM-01,DEV-02,2024-01-07 14:16:15,111.01,0.0,5.5503,11,Success,Purchase,Bangalore,INR,False
TXN-20240107-0000138,WALL-0029251,MERCH-00256,PM-01,DEV-02,2024-01-07 17:18:14,22.54,0.0,0.0,2,Success,Subscription,Cebu City,MMK,False
TXN-20240107-0000139,WALL-0021184,MERCH-00116,PM-02,DEV-01,2024-01-07 21:46:39,171.56,0.3431,0.0,17,Success,Purchase,Kathmandu,NPR,False
TXN-20240107-0000140,WALL-0020721,MERCH-00023,PM-02,DEV-01,2024-01-07 16:55:37,25.81,0.0516,0.5162,2,Success,Purchase,Jaipur,INR,False
TXN-20240107-0000141,WALL-0025142,MERCH-00165,PM-05,DEV-01,2024-01-07 04:57:42,78.74,0.0,3.9372,7,Success,Purchase,Naypyidaw,MMK,False
TXN-20240107-0000142,WALL-0066874,MERCH-00070,PM-03,DEV-05,2024-01-07 18:44:41,18.49,0.1479,0.3698,1,Success,Purchase,Jakarta,IDR,False
TXN-20240107-0000143,WALL-0025782,MERCH-00017,PM-03,DEV-03,2024-01-07 21:12:16,16.82,0.1346,0.3364,1,Success,Purchase,Singapore,SGD,False
TXN-20240107-0000144,WALL-0093770,MERCH-00264,PM-01,DEV-01,2024-01-07 19:29:27,7.96,0.0,0.0,0,Success,Subscription,Bago,MMK,False
TXN-20240107-0000145,WALL-0046959,MERCH-00252,PM-01,DEV-01,2024-01-07 15:12:29,14.74,0.0,0.0,1,Success,Subscription,Mumbai,INR,False
TXN-20240107-0000146,WALL-0002823,MERCH-00277,PM-04,DEV-01,2024-01-07 02:42:32,400.54,8.0109,32.0434,80,Success,Purchase,Lahore,SGD,False
TXN-20240107-0000147,WALL-0110754,MERCH-00017,PM-01,DEV-02,2024-01-07 09:29:53,19.83,0.0,0.3967,1,Success,Purchase,Cebu City,PHP,False
TXN-20240107-0000148,WALL-0148082,MERCH-00135,PM-02,DEV-01,2024-01-07 19:36:27,44.34,0.0887,2.2171,4,Success,Purchase,Myitkyina,MMK,False
TXN-20240107-0000149,WALL-0032441,MERCH-00020,PM-01,DEV-02,2024-01-07 19:01:30,13.84,0.0,0.2768,1,Success,Purchase,Kuala Lumpur,MYR,False
TXN-20240107-0000150,WALL-0129626,MERCH-00011,PM-02,DEV-03,2024-01-07 17:54:06,23.93,0.0479,0.4787,2,Success,Purchase,Colombo,MMK,False
TXN-20240107-0000151,WALL-0103245,MERCH-00132,PM-03,DEV-05,2024-01-07 21:33:31,79.12,0.633,3.9561,7,Success,Purchase,Pathein,MMK,False
TXN-20240107-0000152,WALL-0001427,MERCH-00064,PM-03,DEV-02,2024-01-07 13:55:56,27.96,0.2236,0.5591,2,Success,Purchase,Chennai,INR,False
TXN-20240107-0000153,WALL-0137002,MERCH-00077,PM-03,DEV-03,2024-01-07 13:00:18,22.03,0.1762,0.4406,2,Success,Purchase,Khon Kaen,THB,False
TXN-20240107-0000154,WALL-0143650,MERCH-00256,PM-01,DEV-02,2024-01-07 12:52:57,7.98,0.0,0.0,0,Success,Subscription,Pathein,MMK,False
TXN-20240107-0000155,WALL-0106769,MERCH-00215,PM-01,DEV-01,2024-01-07 21:05:13,17.16,0.0,0.0,0,Failed,Purchase,Bago,MMK,False
TXN-20240107-0000156,WALL-0141575,MERCH-00178,PM-01,DEV-01,2024-01-07 20:16:25,93.06,0.0,4.6529,9,Success,Purchase,Pathein,MMK,False
TXN-20240107-0000157,WALL-0013900,MERCH-00219,PM-03,DEV-01,2024-01-07 13:54:51,9.76,0.0781,0.0,0,Success,Purchase,Mandalay,MMK,False
TXN-20240107-0000158,WALL-0011573,MERCH-00236,PM-02,DEV-01,2024-01-07 16:31:01,32.64,0.0653,0.0,3,Success,Subscription,Naypyidaw,MMK,False
TXN-20240107-0000159,WALL-0004140,MERCH-00048,PM-01,DEV-02,2024-01-07 21:43:20,29.4,0.0,0.588,2,Success,Purchase,Surabaya,PKR,False
